Date,Open,High,Low,Close,Level
20-08-2002,3107.889893,3109.909912,3072.429932,3076.01001,0
21-08-2002,3078.159912,3107.889893,3078.159912,3103.899902,1
22-08-2002,3084.02002,3094.610107,3062.429932,3069.780029,0
23-08-2002,3071.100098,3071.100098,3027.5,3040.300049,0
26-08-2002,3010.139893,3030.800049,2993.780029,3024.350098,1
27-08-2002,3030.649902,3035.929932,3008.5,3021.280029,0
28-08-2002,3005.919922,3032.219971,2993.01001,3022.25,1
29-08-2002,2973.969971,3023.649902,2973.969971,3021.080078,1
30-08-2002,3011.419922,3038.060059,3011.419922,3014.689941,1
02-09-2002,3020.22998,3039.429932,3012.820068,3037.26001,1
03-09-2002,3029.560059,3029.560059,2988.429932,2991.360107,0
04-09-2002,2976.040039,2987.47998,2948.75,2959.659912,0
05-09-2002,2963.610107,2970.290039,2921.689941,2938.060059,0
06-09-2002,2934.669922,2942.159912,2916.379883,2930.51001,0
09-09-2002,2939.179932,2957.98999,2927.469971,2952.780029,1
10-09-2002,2954.290039,2978.909912,2953.949951,2973.350098,1
11-09-2002,2982.01001,2992.909912,2953.129883,2956.889893,0
12-09-2002,2954.129883,2972.620117,2934.76001,2969.48999,1
13-09-2002,2990.98999,3005.780029,2989.060059,2995.77002,1
16-09-2002,2996.159912,3013.389893,2993.25,3003.389893,1
17-09-2002,3024.98999,3031.01001,2991.919922,2994.98999,0
18-09-2002,2995.699951,3010.699951,2980.139893,3006.139893,1
19-09-2002,3027.899902,3038.919922,3002.120117,3009.76001,0
20-09-2002,3012.179932,3018.98999,2992.540039,2998.01001,0
23-09-2002,2996.439941,2996.860107,2963.02002,2965.969971,0
24-09-2002,2963.379883,2969.459961,2941.290039,2948.959961,0
25-09-2002,2944.280029,2958.01001,2906.199951,2908.050049,0
26-09-2002,2903.959961,2906.840088,2855.899902,2875.530029,0
27-09-2002,2876.320068,2876.320068,2828.47998,2834.409912,0
30-09-2002,2846.800049,2891.030029,2846.800049,2885.22998,1
01-10-2002,2898.02002,2908.209961,2884.209961,2888.590088,0
02-10-2002,2909.459961,2955.48999,2900.870117,2949.320068,1
03-10-2002,2956.939941,2962.320068,2928.629883,2950.580078,0
04-10-2002,2986.540039,2994.800049,2974.929932,2987.580078,1
07-10-2002,2993.580078,2993.580078,2967.189941,2982.389893,0
08-10-2002,2983.73999,2993.610107,2958.320068,2975.26001,0
09-10-2002,2965.189941,2966.590088,2950.709961,2956.840088,0
10-10-2002,2954.98999,2959.120117,2942.459961,2948.040039,0
11-10-2002,2941.540039,2963.830078,2935.969971,2961.23999,1
14-10-2002,2972.350098,2977.669922,2957.189941,2960.659912,0
15-10-2002,2963.820068,2991.610107,2963.820068,2986.560059,1
16-10-2002,2997.469971,3037.610107,2997.469971,3033.909912,1
17-10-2002,3046.899902,3071.280029,3041.340088,3057.159912,1
18-10-2002,3066.169922,3084.030029,3061.090088,3075.47998,1
21-10-2002,3089.51001,3110.379883,3089.51001,3101.360107,1
22-10-2002,3131.75,3162.659912,3130.75,3141.610107,1
23-10-2002,3146.929932,3183.290039,3140.310059,3175.560059,1
24-10-2002,3190.669922,3210.679932,3181.25,3187.76001,0
25-10-2002,3193.129883,3206.629883,3158,3174.110107,0
28-10-2002,3192.120117,3229.75,3192.120117,3220.75,1
29-10-2002,3224.97998,3245.379883,3195.600098,3228.820068,1
30-10-2002,3247.600098,3277.370117,3238.889893,3270.360107,1
31-10-2002,3276.699951,3292.26001,3223.030029,3230.139893,0
01-11-2002,3243.860107,3243.860107,3189.139893,3207.360107,0
04-11-2002,3186.620117,3250.25,3186.620117,3229.72998,1
05-11-2002,3235.679932,3309.800049,3235.679932,3306.290039,1
06-11-2002,3320.870117,3349.360107,3264.76001,3269.310059,0
07-11-2002,3256.629883,3294.689941,3241.399902,3289.679932,1
08-11-2002,3298.939941,3324.22998,3287.280029,3303.27002,1
11-11-2002,3309.199951,3331.27002,3299.47998,3324.47998,1
12-11-2002,3335.280029,3349.48999,3329.209961,3342.969971,1
13-11-2002,3360.199951,3371.159912,3324.399902,3328.389893,0
14-11-2002,3338.879883,3347.919922,3301.780029,3311.060059,0
15-11-2002,3321.120117,3348.570068,3319.25,3333.310059,1
18-11-2002,3332.719971,3345.669922,3313.449951,3333.860107,1
19-11-2002,3339.459961,3356,3329.100098,3337.219971,0
20-11-2002,3346.560059,3351.01001,3321.5,3329.610107,0
21-11-2002,3328.659912,3359.389893,3318.02002,3352.77002,1
22-11-2002,3360.860107,3399.370117,3360.409912,3382.639893,1
25-11-2002,3393.580078,3413.830078,3393.580078,3398,1
26-11-2002,3389.120117,3389.120117,3359.76001,3374.969971,0
27-11-2002,3376.47998,3398.110107,3374.72998,3377.280029,1
28-11-2002,3399.719971,3407.23999,3363.110107,3365.060059,0
29-11-2002,3380.439941,3386.969971,3351.889893,3357.540039,0
02-12-2002,3364.719971,3364.719971,3330.030029,3334.889893,0
03-12-2002,3350.179932,3352.429932,3320.419922,3330.5,0
04-12-2002,3339.889893,3362.120117,3338.939941,3357.870117,1
05-12-2002,3367.340088,3388.189941,3366.280029,3384.199951,1
06-12-2002,3416.919922,3416.919922,3342.120117,3358.98999,0
09-12-2002,3355.070068,3356.929932,3324.25,3327.159912,0
10-12-2002,3334.939941,3341.550049,3321.48999,3335.350098,1
11-12-2002,3333.199951,3359.97998,3333.199951,3357.689941,1
12-12-2002,3358.469971,3377.27002,3352.550049,3373.52002,1
13-12-2002,3377.939941,3382.530029,3366.23999,3370.389893,0
16-12-2002,3364.530029,3368.080078,3338.090088,3341.889893,0
17-12-2002,3348.320068,3356.820068,3336.949951,3354.139893,1
18-12-2002,3364.110107,3367.22998,3345.620117,3357.040039,0
19-12-2002,3351.75,3360.370117,3324.48999,3328.179932,0
20-12-2002,3332.02002,3340.679932,3281.929932,3287.860107,0
23-12-2002,3283.929932,3286.459961,3221.689941,3247.709961,0
24-12-2002,3247.090088,3269.129883,3209.51001,3267.840088,1
25-12-2002,3273.780029,3275.73999,3225.73999,3238.02002,0
26-12-2002,3246.540039,3256.47998,3217.370117,3219.879883,0
27-12-2002,3216.159912,3257.47998,3199.179932,3250.379883,1
30-12-2002,3265.080078,3283.47998,3250.550049,3279.830078,1
31-12-2002,3283.590088,3295.25,3271.75,3278.129883,0
01-01-2003,3268.610107,3277.090088,3239.02002,3256.080078,0
02-01-2003,3256.919922,3311.179932,3256.629883,3305.439941,1
03-01-2003,3309.459961,3309.959961,3277.330078,3279.77002,0
06-01-2003,3281.370117,3281.419922,3252.48999,3256.860107,0
07-01-2003,3269.850098,3278.790039,3249.629883,3261.469971,0
08-01-2003,3263.560059,3263.75,3236.330078,3247.51001,0
09-01-2003,3250.649902,3254.040039,3218.370117,3223.409912,0
10-01-2003,3248.899902,3287.01001,3248.899902,3282.449951,1
13-01-2003,3284.040039,3301.919922,3284.040039,3289.090088,1
14-01-2003,3303.090088,3317.800049,3300.850098,3302.040039,0
15-01-2003,3301.810059,3307.870117,3284.580078,3303.219971,1
16-01-2003,3303.330078,3313.600098,3294.679932,3307.199951,1
17-01-2003,3318.25,3341.610107,3318.25,3322.169922,1
20-01-2003,3316.909912,3316.909912,3279,3281.919922,0
21-01-2003,3291.070068,3292.689941,3259,3260.47998,0
22-01-2003,3254.840088,3283.290039,3251.399902,3277.340088,1
23-01-2003,3294.600098,3316.73999,3269.800049,3283.659912,0
24-01-2003,3301.669922,3311.570068,3274.639893,3277.27002,0
27-01-2003,3271.060059,3272.189941,3240.159912,3244.800049,0
28-01-2003,3233.429932,3235.850098,3190.060059,3226.100098,0
29-01-2003,3244.959961,3244.959961,3186.429932,3190.350098,0
30-01-2003,3182.159912,3182.159912,3142.889893,3153.060059,0
31-01-2003,3152.899902,3161.969971,3116.01001,3125.879883,0
03-02-2003,3117.48999,3159.47998,3100.139893,3154.909912,1
04-02-2003,3151.600098,3158.97998,3106.850098,3110.080078,0
05-02-2003,3113.350098,3127.300049,3086.429932,3108.23999,0
06-02-2003,3115.139893,3115.139893,3049.050049,3084.909912,0
07-02-2003,3103.870117,3128.830078,3103.870117,3121.179932,1
10-02-2003,3118.800049,3197.659912,3118.320068,3192.929932,1
11-02-2003,3195.659912,3209.459961,3179.790039,3200.149902,1
12-02-2003,3216.070068,3216.070068,3137.560059,3140.360107,0
13-02-2003,3122.699951,3143.02002,3102.649902,3140.419922,1
14-02-2003,3148.070068,3165.370117,3140,3143.580078,0
17-02-2003,3138.889893,3146.290039,3115.060059,3116.790039,0
18-02-2003,3115.370117,3130.330078,3099,3115.439941,1
19-02-2003,3106.929932,3106.929932,3039.830078,3048.719971,0
20-02-2003,3037.540039,3089.600098,3037.540039,3080.949951,1
21-02-2003,3083.939941,3120.310059,3079.620117,3116.98999,1
24-02-2003,3130.840088,3155.120117,3119.800049,3151.159912,1
25-02-2003,3151.159912,3169.199951,3130.800049,3167.699951,1
26-02-2003,3181.939941,3221.899902,3180.870117,3215.23999,1
27-02-2003,3205.919922,3209.419922,3172.679932,3174.860107,0
28-02-2003,3160.73999,3164.600098,3126.830078,3141.25,0
03-03-2003,3137.23999,3137.23999,3021.73999,3035.330078,0
04-03-2003,3030.459961,3048.070068,2962.969971,2997.870117,0
05-03-2003,3010.959961,3018.659912,2948.669922,2997.379883,0
06-03-2003,3005.350098,3037.120117,3000.719971,3032.320068,1
07-03-2003,3002.679932,3011.919922,2971.939941,2984.5,0
10-03-2003,2992.899902,3002.110107,2985.600098,2996.969971,1
11-03-2003,2994.5,2998.129883,2971.689941,2985.540039,0
12-03-2003,2997.340088,3009.01001,2943.449951,2947.330078,0
13-03-2003,2960.560059,2973.030029,2932.340088,2937.22998,0
14-03-2003,2935.080078,2937.590088,2908.290039,2924.030029,0
17-03-2003,2904.439941,2942.449951,2904.439941,2936.709961,1
18-03-2003,2949.040039,2961.469971,2944.129883,2950.139893,1
19-03-2003,2942.419922,2962.399902,2942.419922,2959.790039,1
20-03-2003,2949.040039,2968.959961,2939.159912,2966.629883,1
21-03-2003,2977.469971,2988.689941,2967.879883,2975.469971,0
24-03-2003,2981.870117,3001.209961,2972.330078,2993,1
25-03-2003,2988.179932,3003,2978.540039,2980.73999,0
26-03-2003,2980.25,2989.22998,2953.419922,2961.600098,0
27-03-2003,2953.120117,2960.919922,2945.649902,2950,0
28-03-2003,2955.189941,2965.370117,2934.780029,2942.780029,0
31-03-2003,2947.030029,2964.959961,2947.030029,2960.620117,1
01-04-2003,2959.51001,2997.639893,2959.51001,2993.939941,1
02-04-2003,2996.669922,3016.939941,2993.389893,3012.969971,1
03-04-2003,3019.47998,3059.419922,3019.47998,3056.580078,1
04-04-2003,3063.139893,3082.209961,3039.929932,3043.889893,0
07-04-2003,3032.850098,3066.290039,3025.199951,3062.919922,1
08-04-2003,3068.120117,3092.379883,3054.469971,3057.090088,0
09-04-2003,3055.199951,3067.120117,3032.909912,3040.790039,0
10-04-2003,3041.629883,3060.47998,3036.419922,3049.840088,1
11-04-2003,3051.300049,3101.75,3050.159912,3096.689941,1
14-04-2003,3103.560059,3118.580078,3076.98999,3081.939941,0
15-04-2003,3093.719971,3133.169922,3086.149902,3130.459961,1
16-04-2003,3116.850098,3171.800049,3116.850098,3164.25,1
17-04-2003,3172.050049,3200.47998,3158.73999,3180.75,1
18-04-2003,3176.560059,3220.139893,3170.379883,3206.379883,1
21-04-2003,3212.98999,3214.330078,3176.77002,3181.969971,0
22-04-2003,3187.409912,3220.189941,3187.409912,3216.48999,1
23-04-2003,3233.050049,3274.449951,3233.050049,3262.199951,1
24-04-2003,3270.060059,3313.540039,3270.060059,3303.23999,1
25-04-2003,3304.649902,3351.360107,3295.139893,3337.310059,1
28-04-2003,3332.659912,3350.02002,3281.209961,3289.550049,0
29-04-2003,3289.360107,3327.610107,3287.719971,3314.600098,1
30-04-2003,3318.899902,3340.97998,3318.899902,3337.300049,1
01-05-2003,3342.649902,3364.02002,3338.899902,3354.139893,1
02-05-2003,3358.379883,3361.97998,3325.439941,3336.639893,0
05-05-2003,3362.340088,3435.679932,3362.340088,3431.030029,1
06-05-2003,3440.689941,3452.72998,3417.73999,3430.959961,0
07-05-2003,3429,3467.26001,3429,3454.600098,1
08-05-2003,3450.570068,3503.01001,3427.360107,3499.5,1
09-05-2003,3500.189941,3510.110107,3457.439941,3461.379883,0
12-05-2003,3441.070068,3473.22998,3438.27002,3447.449951,1
13-05-2003,3456.850098,3526.860107,3456.850098,3517.27002,1
14-05-2003,3528.280029,3564.679932,3522.050049,3552.399902,1
15-05-2003,3577.959961,3589.540039,3532.52002,3583.060059,1
16-05-2003,3585.570068,3632.840088,3585.570068,3607.129883,1
19-05-2003,3617.73999,3622.889893,3584.72998,3604.429932,0
20-05-2003,3613.419922,3640.969971,3596.469971,3601.389893,0
21-05-2003,3616.97998,3661.98999,3592.179932,3639.889893,1
22-05-2003,3642.300049,3661.870117,3610.110107,3622.340088,0
23-05-2003,3631.459961,3645.419922,3607.100098,3612.530029,0
26-05-2003,3628.02002,3645.639893,3623.02002,3629.679932,1
27-05-2003,3635.860107,3644.879883,3604.959961,3620.790039,0
28-05-2003,3639.419922,3684.179932,3639.419922,3679.629883,1
29-05-2003,3682.090088,3714.840088,3659.209961,3676.26001,0
30-05-2003,3704.629883,3726.560059,3704.629883,3720.75,1
02-06-2003,3719.169922,3733.879883,3657.179932,3686.340088,0
03-06-2003,3702.139893,3729.02002,3662.699951,3721.649902,1
04-06-2003,3728.840088,3750,3660.340088,3668.909912,0
05-06-2003,3651.389893,3684.22998,3625.72998,3647.580078,0
06-06-2003,3655.26001,3664.639893,3564.409912,3569.580078,0
09-06-2003,3557.129883,3582.080078,3534.060059,3554.129883,0
10-06-2003,3571.75,3596.590088,3551.97998,3577.889893,1
11-06-2003,3595.600098,3677.23999,3572.639893,3668.070068,1
12-06-2003,3685.310059,3737.76001,3661.689941,3726.459961,1
13-06-2003,3745.98999,3775.649902,3730.070068,3739.76001,0
16-06-2003,3731.850098,3771.350098,3694.939941,3764.439941,1
17-06-2003,3761.76001,3799.889893,3759.97998,3780.419922,1
18-06-2003,3796.530029,3835.75,3785.120117,3792.610107,0
19-06-2003,3800.72998,3831.459961,3779.72998,3815.310059,1
20-06-2003,3798.810059,3840.719971,3785.850098,3832.5,1
23-06-2003,3845.929932,3878.719971,3761.840088,3765.820068,0
24-06-2003,3754.649902,3798.870117,3722.080078,3741.659912,0
25-06-2003,3749.179932,3816.159912,3733.629883,3806.830078,1
26-06-2003,3824.26001,3890.780029,3823.389893,3883.76001,1
27-06-2003,3842.139893,3915.899902,3842.139893,3893.409912,1
30-06-2003,3907.030029,3938.909912,3879.350098,3889.409912,0
01-07-2003,3910.459961,3935.800049,3874.340088,3926.070068,1
02-07-2003,3932.590088,3959.100098,3908.699951,3921.199951,0
03-07-2003,3932.370117,3985.459961,3928.169922,3977.72998,1
04-07-2003,3985.77002,4026.27002,3981.919922,4006.909912,1
07-07-2003,4027.600098,4066.030029,4027.600098,4056.600098,1
08-07-2003,4075.169922,4106.709961,4073.060059,4095.389893,1
09-07-2003,4146.560059,4149.540039,4084.189941,4125.120117,0
10-07-2003,4149.819824,4170.580078,3943.659912,4004.629883,0
11-07-2003,4021.909912,4160.02002,4021.909912,4152.290039,1
14-07-2003,4173.359863,4222.390137,4173.359863,4205.560059,1
15-07-2003,4256.069824,4256.069824,4179.330078,4212.290039,0
16-07-2003,4235.259766,4277.640137,4228.850098,4244.72998,1
17-07-2003,4248.069824,4329.569824,4248.069824,4324.759766,1
18-07-2003,4341.72998,4358.299805,4291.959961,4339.200195,0
21-07-2003,4361.870117,4367.870117,4248.859863,4257.939941,0
22-07-2003,4276.399902,4328.370117,4257.410156,4310.509766,1
23-07-2003,4314.680176,4371.97998,4314.680176,4369.169922,1
24-07-2003,4399.609863,4444.620117,4399.609863,4434.25,1
25-07-2003,4458.640137,4473.569824,4398.089844,4425.200195,0
28-07-2003,4410.120117,4438.22998,4378.649902,4434.259766,1
29-07-2003,4423.709961,4463.379883,4381.089844,4393.129883,0
30-07-2003,4407.720215,4437,4297.709961,4305.910156,0
31-07-2003,4310.169922,4310.169922,4184.109863,4193.830078,0
01-08-2003,4195.100098,4290.069824,4134.689941,4274.75,1
04-08-2003,4299.370117,4330.850098,4222.600098,4235.350098,0
05-08-2003,4243.009766,4251.540039,4126.220215,4134.149902,0
06-08-2003,4159.720215,4224.72998,4097.549805,4217.120117,1
07-08-2003,4230.910156,4237.419922,4141.799805,4151.720215,0
08-08-2003,4138.009766,4240.02002,4111.540039,4231.689941,1
11-08-2003,4249.930176,4366.830078,4229.870117,4356.390137,1
12-08-2003,4347.22998,4360.720215,4285.009766,4297.149902,0
13-08-2003,4299.660156,4388.830078,4299.660156,4382.569824,1
14-08-2003,4392.870117,4426.299805,4385.540039,4402.049805,1
15-08-2003,4428.160156,4456.410156,4413.720215,4453.240234,1
18-08-2003,4452.069824,4487.049805,4432.930176,4455.080078,1
19-08-2003,4465.439941,4556.890137,4465.439941,4552.919922,1
20-08-2003,4567.680176,4637.27002,4552.390137,4631.390137,1
21-08-2003,4644.859863,4688.330078,4601.160156,4632.939941,0
22-08-2003,4646.629883,4667.490234,4586.959961,4634.859863,0
25-08-2003,4643.319824,4710.279785,4643.319824,4698.680176,1
26-08-2003,4735.089844,4780.77002,4730.310059,4768.899902,1
27-08-2003,4787.75,4859.930176,4786.689941,4849.27002,1
28-08-2003,4866.120117,4900.919922,4765.350098,4782.029785,0
29-08-2003,4790.540039,4867.910156,4738.720215,4855.259766,1
01-09-2003,4887.040039,4921.649902,4865.259766,4887.319824,1
02-09-2003,4912.27002,4949.22998,4901.589844,4930.529785,1
03-09-2003,4951.109863,4951.109863,4838.700195,4851.669922,0
04-09-2003,4868,4880.660156,4727.430176,4755.720215,0
05-09-2003,4772.839844,4801.700195,4705.410156,4741.200195,0
08-09-2003,4744.47998,4755.939941,4634.899902,4648.410156,0
09-09-2003,4654.27002,4772.069824,4599.609863,4757.370117,1
10-09-2003,4802.069824,4814.319824,4689.089844,4698.279785,0
11-09-2003,4710.220215,4748.189941,4666.189941,4707.799805,0
12-09-2003,4732.790039,4747.589844,4684.419922,4744.100098,1
15-09-2003,4751.830078,4805.720215,4735.77002,4780.52002,1
16-09-2003,4787.049805,4913.180176,4779.089844,4906.870117,1
17-09-2003,4946.930176,5068.660156,4946.930176,5063.029785,1
18-09-2003,5096.160156,5135,5055.569824,5097.839844,1
19-09-2003,5116.859863,5127.790039,5021.970215,5064.910156,0
22-09-2003,5080.049805,5118.080078,5030.040039,5047.540039,0
23-09-2003,5071.200195,5092.700195,4965.5,4971.569824,0
24-09-2003,4962.220215,5017.899902,4909.660156,4998.569824,1
25-09-2003,4998.790039,5039.200195,4988.879883,5030.640137,1
26-09-2003,5040.549805,5059.97998,4998.259766,5005.77002,0
29-09-2003,5051.709961,5053.060059,4941.490234,4949.160156,0
30-09-2003,4948.77002,4961.370117,4854.160156,4865.830078,0
01-10-2003,4907.02002,4959.959961,4882.970215,4940.22998,1
02-10-2003,4956.419922,4981.47998,4875.459961,4891.129883,0
03-10-2003,4868.430176,4868.430176,4800.669922,4823.72998,0
06-10-2003,4840.799805,4878.810059,4763.529785,4771.22998,0
07-10-2003,4770.75,4851.669922,4736.700195,4838.540039,1
08-10-2003,4852.120117,4858.430176,4803.799805,4822.149902,0
09-10-2003,4845.100098,4900.209961,4843.459961,4894.589844,1
10-10-2003,4907.379883,5000.410156,4907.379883,4989.040039,1
13-10-2003,4995.149902,5050.560059,4991.240234,5044.819824,1
14-10-2003,5086.859863,5166.560059,5082.819824,5160.850098,1
15-10-2003,5187.72998,5204.569824,5123.799805,5186.080078,0
16-10-2003,5194.160156,5246.740234,5178.220215,5221.899902,1
17-10-2003,5229.180176,5252.209961,5174.859863,5225.899902,0
20-10-2003,5245.75,5263.109863,5125.069824,5131.720215,0
21-10-2003,5144.950195,5163.009766,5089.569824,5131.540039,0
22-10-2003,5143.189941,5232.490234,5143.189941,5229.339844,1
23-10-2003,5234.720215,5300.790039,5220.600098,5285.540039,1
24-10-2003,5306.620117,5317.410156,5253.810059,5299.959961,0
27-10-2003,5321.490234,5343.910156,5283.75,5315.810059,0
28-10-2003,5366.930176,5399.080078,5351.029785,5390.879883,1
29-10-2003,5374.149902,5445,5351.209961,5437.049805,1
30-10-2003,5437.259766,5457.879883,5401.089844,5418.22998,0
31-10-2003,5432.459961,5466.299805,5407.459961,5455,1
03-11-2003,5486.629883,5555.680176,5486.629883,5541.350098,1
04-11-2003,5547.680176,5590.450195,5543.97998,5577.959961,1
05-11-2003,5590.009766,5616.25,5550.52002,5564.330078,0
06-11-2003,5566.049805,5648.240234,5560.22998,5641.919922,1
07-11-2003,5650.740234,5705.299805,5650.740234,5699.240234,1
10-11-2003,5725.439941,5814.259766,5725.439941,5797.330078,1
11-11-2003,5852.700195,5920.759766,5762.600098,5791.850098,0
12-11-2003,5812.379883,5876.549805,5801.52002,5838.959961,1
13-11-2003,5944.22998,6034.379883,5944.22998,6026.589844,1
14-11-2003,6050.47998,6078.109863,5964.649902,6039,0
17-11-2003,6068.680176,6121.200195,5916.330078,5943.640137,0
18-11-2003,5970.350098,5985.299805,5870.549805,5957.02002,0
19-11-2003,5992.100098,6118.620117,5992.100098,6108.540039,1
20-11-2003,6241.589844,6249.600098,6096.680176,6119.589844,0
21-11-2003,6152.220215,6152.220215,6037.299805,6067.759766,0
24-11-2003,6084.649902,6147.740234,6011.569824,6132.970215,1
25-11-2003,6162.180176,6215.02002,6162.180176,6194.109863,1
26-11-2003,6219.810059,6248.810059,6045.299805,6063.910156,0
27-11-2003,6068.660156,6072.029785,5914.02002,5946.189941,0
28-11-2003,5967.390137,6076.970215,5870.990234,6064.100098,1
01-12-2003,6099.939941,6130.089844,5899.709961,5922.109863,0
02-12-2003,5927.419922,5962.359863,5728.319824,5758.189941,0
03-12-2003,5793.830078,5852.959961,5567.680176,5593.740234,0
04-12-2003,5646.330078,5832.740234,5596.569824,5816.640137,1
05-12-2003,5854.350098,6005.540039,5791.740234,5993.060059,1
08-12-2003,5980.879883,6030.549805,5815.200195,5876.049805,0
09-12-2003,5865.209961,5921.720215,5774.310059,5802.75,0
10-12-2003,5841.209961,5854.290039,5685.640137,5695.669922,0
11-12-2003,5715.459961,5715.459961,5550.169922,5620.97998,0
12-12-2003,5633.149902,5769.790039,5574.680176,5756.759766,1
15-12-2003,5756.299805,5820.450195,5648.140137,5720.629883,0
16-12-2003,5710.129883,5800.939941,5683.609863,5786.350098,1
17-12-2003,5810.209961,5935.680176,5807.72998,5926.220215,1
18-12-2003,5937.459961,5972.939941,5866.620117,5932.52002,0
19-12-2003,5936.410156,5958.910156,5905.22998,5949.779785,1
22-12-2003,5973.709961,5986.410156,5886.97998,5936.959961,0
23-12-2003,5936.649902,6017.009766,5922.379883,6011.660156,1
24-12-2003,6025.850098,6063.910156,6001.569824,6012.350098,0
25-12-2003,6018.950195,6058.990234,5999.129883,6035.799805,1
26-12-2003,6060.140137,6082.799805,6018.810059,6027.02002,0
29-12-2003,6041.359863,6041.359863,5845.069824,5855.100098,0
30-12-2003,5847.970215,5893.620117,5770.870117,5850.720215,1
31-12-2003,5869.609863,5875.22998,5680.359863,5698.040039,0
01-01-2004,5686.810059,5748.149902,5606.839844,5734.439941,1
02-01-2004,5746.790039,5746.790039,5606.859863,5618.149902,0
05-01-2004,5639.830078,5723.310059,5556.310059,5567.120117,0
06-01-2004,5595.830078,5683.290039,5551.640137,5667.509766,1
07-01-2004,5649.299805,5831.549805,5649.299805,5823.169922,1
08-01-2004,5830.77002,5870.629883,5792.970215,5842.200195,1
09-01-2004,5842.410156,5872.75,5769.339844,5815.870117,0
12-01-2004,5834.370117,5892.779785,5818.77002,5880.350098,1
13-01-2004,5899.259766,5951.029785,5898.569824,5935.189941,1
14-01-2004,5923.350098,5923.350098,5794.819824,5850.609863,0
15-01-2004,5833.189941,5833.189941,5745.560059,5759.290039,0
16-01-2004,5737.689941,5763.709961,5634.399902,5649.859863,0
19-01-2004,5632.129883,5735.939941,5570.810059,5700.399902,1
20-01-2004,5745.060059,5764.200195,5505.97998,5520.660156,0
21-01-2004,5471.169922,5551.919922,5434.970215,5525.089844,1
22-01-2004,5545.830078,5560.149902,5482.629883,5535.689941,0
23-01-2004,5539.720215,5540.680176,5399.049805,5414.939941,0
26-01-2004,5410.47998,5496.680176,5386.620117,5443.439941,1
27-01-2004,5446.879883,5446.879883,5347.049805,5365.399902,0
28-01-2004,5356.970215,5450.379883,5324.779785,5400.990234,1
29-01-2004,5412.129883,5435.399902,5345.149902,5395.279785,0
30-01-2004,5403.379883,5438.859863,5368.879883,5414.439941,1
02-02-2004,5448.290039,5552.339844,5448.290039,5528.939941,1
03-02-2004,5538.52002,5578.740234,5495.310059,5571.370117,1
04-02-2004,5595.930176,5608.310059,5509.580078,5520.439941,0
05-02-2004,5513.120117,5599.600098,5493.120117,5590.600098,1
06-02-2004,5599.120117,5750.290039,5599.120117,5740.850098,1
09-02-2004,5762.810059,5799.160156,5700.600098,5788.080078,1
10-02-2004,5809.740234,5905.350098,5798.370117,5838.02002,1
11-02-2004,5886.02002,5897.560059,5780.939941,5822.419922,0
12-02-2004,5827.069824,5860.669922,5774.879883,5815.129883,0
13-02-2004,5824.370117,5864.549805,5783.740234,5838.450195,1
16-02-2004,5856.439941,5867.069824,5760.25,5783.790039,0
17-02-2004,5823.529785,5920.180176,5743.580078,5904.52002,1
18-02-2004,5923.839844,5927.040039,5824.209961,5843.970215,0
19-02-2004,5870.410156,5903.129883,5843.77002,5862.819824,0
20-02-2004,5875.529785,5895.169922,5782.370117,5800.540039,0
23-02-2004,5814.879883,5819.919922,5765.379883,5804.810059,0
24-02-2004,5803.700195,5890.02002,5783.919922,5876.419922,1
25-02-2004,5888.169922,5947.569824,5863.600098,5924.180176,1
26-02-2004,5941.100098,5979.25,5905.580078,5925.580078,0
27-02-2004,5841.299805,5841.299805,5704.279785,5712.279785,0
01-03-2004,5709.430176,5757.52002,5659.830078,5713.089844,1
02-03-2004,5710.560059,5710.560059,5626.410156,5668.430176,0
03-03-2004,5674.759766,5710.450195,5632.990234,5655.089844,0
04-03-2004,5645.859863,5645.859863,5506,5584.990234,0
05-03-2004,5616.410156,5677.109863,5616.410156,5647.149902,1
08-03-2004,5665.669922,5695.180176,5648.640137,5686.189941,1
09-03-2004,5749.97998,5772.640137,5739.259766,5757.299805,1
10-03-2004,5748.339844,5748.339844,5645.790039,5669.580078,0
11-03-2004,5628.609863,5628.609863,5501.169922,5555.839844,0
12-03-2004,5472.029785,5472.029785,5309.419922,5325.899902,0
15-03-2004,5296.25,5387.870117,5296.25,5358.350098,1
16-03-2004,5234.509766,5487.339844,5131.029785,5399.470215,1
17-03-2004,5409.339844,5416.040039,5043.990234,5069.870117,0
18-03-2004,5020.890137,5020.890137,4227.5,4505.160156,0
19-03-2004,4547.700195,4949.27002,4547.700195,4877.02002,1
22-03-2004,4941.720215,5059.890137,4892.459961,5006.100098,1
23-03-2004,5048.169922,5073.700195,4912.169922,4932.109863,0
24-03-2004,4922.47998,4978.560059,4804.899902,4961.569824,1
25-03-2004,4993.450195,5132.899902,4993.450195,5123.22998,1
26-03-2004,5117.52002,5143.930176,4976.009766,5102.220215,0
29-03-2004,5116.580078,5163.609863,5049.209961,5081.950195,0
30-03-2004,5054.450195,5107.600098,5019.390137,5058.549805,1
31-03-2004,5026.919922,5026.919922,4821.589844,4835.390137,0
01-04-2004,4760.279785,4830.080078,4665.209961,4759.620117,0
02-04-2004,4792.009766,4899.529785,4792.009766,4835.120117,1
05-04-2004,4846.089844,4946.149902,4846.089844,4923.689941,1
06-04-2004,4972.27002,5012.52002,4789.629883,4817.990234,0
07-04-2004,4803.310059,4902.27002,4759.350098,4889,1
